,CECPlantID,PlantName,Capacity_Latest,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN,COUNTY,ALR_VALB,EAL_VALB,EAL_VALT,RISK_VALUE,RISK_SCORE,RISK_SPCTL,EAL_SPCTL,BUILDVALUE,AREA,DISASTER,DISASTER_DATE
318,S0560,North Lancaster Ranch,20.0,34.75,-118.25,3.1759999999999997,4.364,5.4030000000000005,6.806,7.3870000000000005,8.091,7.861,7.382,6.248,4.932,3.715,2.882,5.691,LOS ANGELES,0.00183086666451,2778736230.8822565,3916212454.0993447,5326192908.082921,100.0,100.0,100.0,1517716327871.0,4797.38355018,"Hurricane Hilary, Severe winter storms, Severe winter storms, Severe winter storms, Severe winter storms, Tropical Storm Kay, Fire (Route Fire), Winter Storms, Drought, Fires (Slater, Bobcat, and Oak Fires), Fires, High winds and wildfires, Wildfires (Kincade and Tick Fires), Wildfire (Saddleridge Fire), Winter storms, Winter storms, Wildfire (Hill & Woolsey Fires), Wildfires (Creek and Rye Fires), Wildfire (La Tuna Fire), Storm System, Wildfire (Sand Fire), Aliso Canyon natural gas leak, Rainstorms, Wildfires, Wildfires, Rainstorms, Drought, Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), ","2023-08-20 00:00:00, 2023-03-01 00:00:00, 2023-02-01 00:00:00, 2023-01-01 00:00:00, 2022-12-27 00:00:00, 2022-09-09 00:00:00, 2022-08-31 00:00:00, 2021-12-01 00:00:00, 2021-10-01 00:00:00, 2020-09-01 00:00:00, 2020-08-01 00:00:00, 2019-10-27 00:00:00, 2019-10-25 00:00:00, 2019-10-10 00:00:00, 2019-02-01 00:00:00, 2019-01-01 00:00:00, 2018-11-01 00:00:00, 2017-12-01 00:00:00, 2017-09-01 00:00:00, 2017-01-01 00:00:00, 2016-07-22 00:00:00, 2015-10-23 00:00:00, 2015-10-01 00:00:00, 2015-07-01 00:00:00, 2015-06-01 00:00:00, 2015-07-18 00:00:00, 2014-01-01 00:00:00, 2013-06-11 00:00:00, 2013-06-10 00:00:00, 2013-06-09 00:00:00, 2013-06-08 00:00:00, 2013-06-07 00:00:00, 2013-06-06 00:00:00, 2013-06-05 00:00:00, 2013-06-04 00:00:00, 2013-06-03 00:00:00, 2013-06-02 00:00:00, 2013-06-01 00:00:00, 2013-05-31 00:00:00, 2013-05-30 00:00:00, "
319,S0455,"SunE - Torrance
",0.98,33.75,-118.25,3.147,4.273000000000001,5.325,6.481,6.628,6.299,6.665000000000001,6.454000000000001,5.7090000000000005,4.544,3.5479999999999996,2.864,5.165,LOS ANGELES,0.00183086666451,2778736230.8822565,3916212454.0993447,5326192908.082921,100.0,100.0,100.0,1517716327871.0,4797.38355018,"Hurricane Hilary, Severe winter storms, Severe winter storms, Severe winter storms, Severe winter storms, Tropical Storm Kay, Fire (Route Fire), Winter Storms, Drought, Fires (Slater, Bobcat, and Oak Fires), Fires, High winds and wildfires, Wildfires (Kincade and Tick Fires), Wildfire (Saddleridge Fire), Winter storms, Winter storms, Wildfire (Hill & Woolsey Fires), Wildfires (Creek and Rye Fires), Wildfire (La Tuna Fire), Storm System, Wildfire (Sand Fire), Aliso Canyon natural gas leak, Rainstorms, Wildfires, Wildfires, Rainstorms, Drought, Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), ","2023-08-20 00:00:00, 2023-03-01 00:00:00, 2023-02-01 00:00:00, 2023-01-01 00:00:00, 2022-12-27 00:00:00, 2022-09-09 00:00:00, 2022-08-31 00:00:00, 2021-12-01 00:00:00, 2021-10-01 00:00:00, 2020-09-01 00:00:00, 2020-08-01 00:00:00, 2019-10-27 00:00:00, 2019-10-25 00:00:00, 2019-10-10 00:00:00, 2019-02-01 00:00:00, 2019-01-01 00:00:00, 2018-11-01 00:00:00, 2017-12-01 00:00:00, 2017-09-01 00:00:00, 2017-01-01 00:00:00, 2016-07-22 00:00:00, 2015-10-23 00:00:00, 2015-10-01 00:00:00, 2015-07-01 00:00:00, 2015-06-01 00:00:00, 2015-07-18 00:00:00, 2014-01-01 00:00:00, 2013-06-11 00:00:00, 2013-06-10 00:00:00, 2013-06-09 00:00:00, 2013-06-08 00:00:00, 2013-06-07 00:00:00, 2013-06-06 00:00:00, 2013-06-05 00:00:00, 2013-06-04 00:00:00, 2013-06-03 00:00:00, 2013-06-02 00:00:00, 2013-06-01 00:00:00, 2013-05-31 00:00:00, 2013-05-30 00:00:00, "
320,S0669,Delsur Solar,10.0,34.75,-118.25,3.1759999999999997,4.364,5.4030000000000005,6.806,7.3870000000000005,8.091,7.861,7.382,6.248,4.932,3.715,2.882,5.691,LOS ANGELES,0.00183086666451,2778736230.8822565,3916212454.0993447,5326192908.082921,100.0,100.0,100.0,1517716327871.0,4797.38355018,"Hurricane Hilary, Severe winter storms, Severe winter storms, Severe winter storms, Severe winter storms, Tropical Storm Kay, Fire (Route Fire), Winter Storms, Drought, Fires (Slater, Bobcat, and Oak Fires), Fires, High winds and wildfires, Wildfires (Kincade and Tick Fires), Wildfire (Saddleridge Fire), Winter storms, Winter storms, Wildfire (Hill & Woolsey Fires), Wildfires (Creek and Rye Fires), Wildfire (La Tuna Fire), Storm System, Wildfire (Sand Fire), Aliso Canyon natural gas leak, Rainstorms, Wildfires, Wildfires, Rainstorms, Drought, Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), ","2023-08-20 00:00:00, 2023-03-01 00:00:00, 2023-02-01 00:00:00, 2023-01-01 00:00:00, 2022-12-27 00:00:00, 2022-09-09 00:00:00, 2022-08-31 00:00:00, 2021-12-01 00:00:00, 2021-10-01 00:00:00, 2020-09-01 00:00:00, 2020-08-01 00:00:00, 2019-10-27 00:00:00, 2019-10-25 00:00:00, 2019-10-10 00:00:00, 2019-02-01 00:00:00, 2019-01-01 00:00:00, 2018-11-01 00:00:00, 2017-12-01 00:00:00, 2017-09-01 00:00:00, 2017-01-01 00:00:00, 2016-07-22 00:00:00, 2015-10-23 00:00:00, 2015-10-01 00:00:00, 2015-07-01 00:00:00, 2015-06-01 00:00:00, 2015-07-18 00:00:00, 2014-01-01 00:00:00, 2013-06-11 00:00:00, 2013-06-10 00:00:00, 2013-06-09 00:00:00, 2013-06-08 00:00:00, 2013-06-07 00:00:00, 2013-06-06 00:00:00, 2013-06-05 00:00:00, 2013-06-04 00:00:00, 2013-06-03 00:00:00, 2013-06-02 00:00:00, 2013-06-01 00:00:00, 2013-05-31 00:00:00, 2013-05-30 00:00:00, "
321,S0592,Lancaster B,3.0,34.75,-118.25,3.1759999999999997,4.364,5.4030000000000005,6.806,7.3870000000000005,8.091,7.861,7.382,6.248,4.932,3.715,2.882,5.691,LOS ANGELES,0.00183086666451,2778736230.8822565,3916212454.0993447,5326192908.082921,100.0,100.0,100.0,1517716327871.0,4797.38355018,"Hurricane Hilary, Severe winter storms, Severe winter storms, Severe winter storms, Severe winter storms, Tropical Storm Kay, Fire (Route Fire), Winter Storms, Drought, Fires (Slater, Bobcat, and Oak Fires), Fires, High winds and wildfires, Wildfires (Kincade and Tick Fires), Wildfire (Saddleridge Fire), Winter storms, Winter storms, Wildfire (Hill & Woolsey Fires), Wildfires (Creek and Rye Fires), Wildfire (La Tuna Fire), Storm System, Wildfire (Sand Fire), Aliso Canyon natural gas leak, Rainstorms, Wildfires, Wildfires, Rainstorms, Drought, Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), ","2023-08-20 00:00:00, 2023-03-01 00:00:00, 2023-02-01 00:00:00, 2023-01-01 00:00:00, 2022-12-27 00:00:00, 2022-09-09 00:00:00, 2022-08-31 00:00:00, 2021-12-01 00:00:00, 2021-10-01 00:00:00, 2020-09-01 00:00:00, 2020-08-01 00:00:00, 2019-10-27 00:00:00, 2019-10-25 00:00:00, 2019-10-10 00:00:00, 2019-02-01 00:00:00, 2019-01-01 00:00:00, 2018-11-01 00:00:00, 2017-12-01 00:00:00, 2017-09-01 00:00:00, 2017-01-01 00:00:00, 2016-07-22 00:00:00, 2015-10-23 00:00:00, 2015-10-01 00:00:00, 2015-07-01 00:00:00, 2015-06-01 00:00:00, 2015-07-18 00:00:00, 2014-01-01 00:00:00, 2013-06-11 00:00:00, 2013-06-10 00:00:00, 2013-06-09 00:00:00, 2013-06-08 00:00:00, 2013-06-07 00:00:00, 2013-06-06 00:00:00, 2013-06-05 00:00:00, 2013-06-04 00:00:00, 2013-06-03 00:00:00, 2013-06-02 00:00:00, 2013-06-01 00:00:00, 2013-05-31 00:00:00, 2013-05-30 00:00:00, "
322,S0598,"Portal Ridge C, LLC",11.4,34.75,-118.25,3.1759999999999997,4.364,5.4030000000000005,6.806,7.3870000000000005,8.091,7.861,7.382,6.248,4.932,3.715,2.882,5.691,LOS ANGELES,0.00183086666451,2778736230.8822565,3916212454.0993447,5326192908.082921,100.0,100.0,100.0,1517716327871.0,4797.38355018,"Hurricane Hilary, Severe winter storms, Severe winter storms, Severe winter storms, Severe winter storms, Tropical Storm Kay, Fire (Route Fire), Winter Storms, Drought, Fires (Slater, Bobcat, and Oak Fires), Fires, High winds and wildfires, Wildfires (Kincade and Tick Fires), Wildfire (Saddleridge Fire), Winter storms, Winter storms, Wildfire (Hill & Woolsey Fires), Wildfires (Creek and Rye Fires), Wildfire (La Tuna Fire), Storm System, Wildfire (Sand Fire), Aliso Canyon natural gas leak, Rainstorms, Wildfires, Wildfires, Rainstorms, Drought, Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), ","2023-08-20 00:00:00, 2023-03-01 00:00:00, 2023-02-01 00:00:00, 2023-01-01 00:00:00, 2022-12-27 00:00:00, 2022-09-09 00:00:00, 2022-08-31 00:00:00, 2021-12-01 00:00:00, 2021-10-01 00:00:00, 2020-09-01 00:00:00, 2020-08-01 00:00:00, 2019-10-27 00:00:00, 2019-10-25 00:00:00, 2019-10-10 00:00:00, 2019-02-01 00:00:00, 2019-01-01 00:00:00, 2018-11-01 00:00:00, 2017-12-01 00:00:00, 2017-09-01 00:00:00, 2017-01-01 00:00:00, 2016-07-22 00:00:00, 2015-10-23 00:00:00, 2015-10-01 00:00:00, 2015-07-01 00:00:00, 2015-06-01 00:00:00, 2015-07-18 00:00:00, 2014-01-01 00:00:00, 2013-06-11 00:00:00, 2013-06-10 00:00:00, 2013-06-09 00:00:00, 2013-06-08 00:00:00, 2013-06-07 00:00:00, 2013-06-06 00:00:00, 2013-06-05 00:00:00, 2013-06-04 00:00:00, 2013-06-03 00:00:00, 2013-06-02 00:00:00, 2013-06-01 00:00:00, 2013-05-31 00:00:00, 2013-05-30 00:00:00, "
323,S0239,TA High Desert Antelope Power Plant,20.0,34.75,-118.25,3.1759999999999997,4.364,5.4030000000000005,6.806,7.3870000000000005,8.091,7.861,7.382,6.248,4.932,3.715,2.882,5.691,LOS ANGELES,0.00183086666451,2778736230.8822565,3916212454.0993447,5326192908.082921,100.0,100.0,100.0,1517716327871.0,4797.38355018,"Hurricane Hilary, Severe winter storms, Severe winter storms, Severe winter storms, Severe winter storms, Tropical Storm Kay, Fire (Route Fire), Winter Storms, Drought, Fires (Slater, Bobcat, and Oak Fires), Fires, High winds and wildfires, Wildfires (Kincade and Tick Fires), Wildfire (Saddleridge Fire), Winter storms, Winter storms, Wildfire (Hill & Woolsey Fires), Wildfires (Creek and Rye Fires), Wildfire (La Tuna Fire), Storm System, Wildfire (Sand Fire), Aliso Canyon natural gas leak, Rainstorms, Wildfires, Wildfires, Rainstorms, Drought, Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), ","2023-08-20 00:00:00, 2023-03-01 00:00:00, 2023-02-01 00:00:00, 2023-01-01 00:00:00, 2022-12-27 00:00:00, 2022-09-09 00:00:00, 2022-08-31 00:00:00, 2021-12-01 00:00:00, 2021-10-01 00:00:00, 2020-09-01 00:00:00, 2020-08-01 00:00:00, 2019-10-27 00:00:00, 2019-10-25 00:00:00, 2019-10-10 00:00:00, 2019-02-01 00:00:00, 2019-01-01 00:00:00, 2018-11-01 00:00:00, 2017-12-01 00:00:00, 2017-09-01 00:00:00, 2017-01-01 00:00:00, 2016-07-22 00:00:00, 2015-10-23 00:00:00, 2015-10-01 00:00:00, 2015-07-01 00:00:00, 2015-06-01 00:00:00, 2015-07-18 00:00:00, 2014-01-01 00:00:00, 2013-06-11 00:00:00, 2013-06-10 00:00:00, 2013-06-09 00:00:00, 2013-06-08 00:00:00, 2013-06-07 00:00:00, 2013-06-06 00:00:00, 2013-06-05 00:00:00, 2013-06-04 00:00:00, 2013-06-03 00:00:00, 2013-06-02 00:00:00, 2013-06-01 00:00:00, 2013-05-31 00:00:00, 2013-05-30 00:00:00, "
324,S0556,Elevation Solar C,40.0,34.75,-118.25,3.1759999999999997,4.364,5.4030000000000005,6.806,7.3870000000000005,8.091,7.861,7.382,6.248,4.932,3.715,2.882,5.691,LOS ANGELES,0.00183086666451,2778736230.8822565,3916212454.0993447,5326192908.082921,100.0,100.0,100.0,1517716327871.0,4797.38355018,"Hurricane Hilary, Severe winter storms, Severe winter storms, Severe winter storms, Severe winter storms, Tropical Storm Kay, Fire (Route Fire), Winter Storms, Drought, Fires (Slater, Bobcat, and Oak Fires), Fires, High winds and wildfires, Wildfires (Kincade and Tick Fires), Wildfire (Saddleridge Fire), Winter storms, Winter storms, Wildfire (Hill & Woolsey Fires), Wildfires (Creek and Rye Fires), Wildfire (La Tuna Fire), Storm System, Wildfire (Sand Fire), Aliso Canyon natural gas leak, Rainstorms, Wildfires, Wildfires, Rainstorms, Drought, Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), ","2023-08-20 00:00:00, 2023-03-01 00:00:00, 2023-02-01 00:00:00, 2023-01-01 00:00:00, 2022-12-27 00:00:00, 2022-09-09 00:00:00, 2022-08-31 00:00:00, 2021-12-01 00:00:00, 2021-10-01 00:00:00, 2020-09-01 00:00:00, 2020-08-01 00:00:00, 2019-10-27 00:00:00, 2019-10-25 00:00:00, 2019-10-10 00:00:00, 2019-02-01 00:00:00, 2019-01-01 00:00:00, 2018-11-01 00:00:00, 2017-12-01 00:00:00, 2017-09-01 00:00:00, 2017-01-01 00:00:00, 2016-07-22 00:00:00, 2015-10-23 00:00:00, 2015-10-01 00:00:00, 2015-07-01 00:00:00, 2015-06-01 00:00:00, 2015-07-18 00:00:00, 2014-01-01 00:00:00, 2013-06-11 00:00:00, 2013-06-10 00:00:00, 2013-06-09 00:00:00, 2013-06-08 00:00:00, 2013-06-07 00:00:00, 2013-06-06 00:00:00, 2013-06-05 00:00:00, 2013-06-04 00:00:00, 2013-06-03 00:00:00, 2013-06-02 00:00:00, 2013-06-01 00:00:00, 2013-05-31 00:00:00, 2013-05-30 00:00:00, "
325,S9251,Summer North Solar 6.5,6.5,34.75,-118.25,3.1759999999999997,4.364,5.4030000000000005,6.806,7.3870000000000005,8.091,7.861,7.382,6.248,4.932,3.715,2.882,5.691,LOS ANGELES,0.00183086666451,2778736230.8822565,3916212454.0993447,5326192908.082921,100.0,100.0,100.0,1517716327871.0,4797.38355018,"Hurricane Hilary, Severe winter storms, Severe winter storms, Severe winter storms, Severe winter storms, Tropical Storm Kay, Fire (Route Fire), Winter Storms, Drought, Fires (Slater, Bobcat, and Oak Fires), Fires, High winds and wildfires, Wildfires (Kincade and Tick Fires), Wildfire (Saddleridge Fire), Winter storms, Winter storms, Wildfire (Hill & Woolsey Fires), Wildfires (Creek and Rye Fires), Wildfire (La Tuna Fire), Storm System, Wildfire (Sand Fire), Aliso Canyon natural gas leak, Rainstorms, Wildfires, Wildfires, Rainstorms, Drought, Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), ","2023-08-20 00:00:00, 2023-03-01 00:00:00, 2023-02-01 00:00:00, 2023-01-01 00:00:00, 2022-12-27 00:00:00, 2022-09-09 00:00:00, 2022-08-31 00:00:00, 2021-12-01 00:00:00, 2021-10-01 00:00:00, 2020-09-01 00:00:00, 2020-08-01 00:00:00, 2019-10-27 00:00:00, 2019-10-25 00:00:00, 2019-10-10 00:00:00, 2019-02-01 00:00:00, 2019-01-01 00:00:00, 2018-11-01 00:00:00, 2017-12-01 00:00:00, 2017-09-01 00:00:00, 2017-01-01 00:00:00, 2016-07-22 00:00:00, 2015-10-23 00:00:00, 2015-10-01 00:00:00, 2015-07-01 00:00:00, 2015-06-01 00:00:00, 2015-07-18 00:00:00, 2014-01-01 00:00:00, 2013-06-11 00:00:00, 2013-06-10 00:00:00, 2013-06-09 00:00:00, 2013-06-08 00:00:00, 2013-06-07 00:00:00, 2013-06-06 00:00:00, 2013-06-05 00:00:00, 2013-06-04 00:00:00, 2013-06-03 00:00:00, 2013-06-02 00:00:00, 2013-06-01 00:00:00, 2013-05-31 00:00:00, 2013-05-30 00:00:00, "
326,S9254,Summer Solar H2 LLC,1.5,34.75,-118.25,3.1759999999999997,4.364,5.4030000000000005,6.806,7.3870000000000005,8.091,7.861,7.382,6.248,4.932,3.715,2.882,5.691,LOS ANGELES,0.00183086666451,2778736230.8822565,3916212454.0993447,5326192908.082921,100.0,100.0,100.0,1517716327871.0,4797.38355018,"Hurricane Hilary, Severe winter storms, Severe winter storms, Severe winter storms, Severe winter storms, Tropical Storm Kay, Fire (Route Fire), Winter Storms, Drought, Fires (Slater, Bobcat, and Oak Fires), Fires, High winds and wildfires, Wildfires (Kincade and Tick Fires), Wildfire (Saddleridge Fire), Winter storms, Winter storms, Wildfire (Hill & Woolsey Fires), Wildfires (Creek and Rye Fires), Wildfire (La Tuna Fire), Storm System, Wildfire (Sand Fire), Aliso Canyon natural gas leak, Rainstorms, Wildfires, Wildfires, Rainstorms, Drought, Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), ","2023-08-20 00:00:00, 2023-03-01 00:00:00, 2023-02-01 00:00:00, 2023-01-01 00:00:00, 2022-12-27 00:00:00, 2022-09-09 00:00:00, 2022-08-31 00:00:00, 2021-12-01 00:00:00, 2021-10-01 00:00:00, 2020-09-01 00:00:00, 2020-08-01 00:00:00, 2019-10-27 00:00:00, 2019-10-25 00:00:00, 2019-10-10 00:00:00, 2019-02-01 00:00:00, 2019-01-01 00:00:00, 2018-11-01 00:00:00, 2017-12-01 00:00:00, 2017-09-01 00:00:00, 2017-01-01 00:00:00, 2016-07-22 00:00:00, 2015-10-23 00:00:00, 2015-10-01 00:00:00, 2015-07-01 00:00:00, 2015-06-01 00:00:00, 2015-07-18 00:00:00, 2014-01-01 00:00:00, 2013-06-11 00:00:00, 2013-06-10 00:00:00, 2013-06-09 00:00:00, 2013-06-08 00:00:00, 2013-06-07 00:00:00, 2013-06-06 00:00:00, 2013-06-05 00:00:00, 2013-06-04 00:00:00, 2013-06-03 00:00:00, 2013-06-02 00:00:00, 2013-06-01 00:00:00, 2013-05-31 00:00:00, 2013-05-30 00:00:00, "
327,S0694,Antelope DSR 3,20.0,34.75,-118.25,3.1759999999999997,4.364,5.4030000000000005,6.806,7.3870000000000005,8.091,7.861,7.382,6.248,4.932,3.715,2.882,5.691,LOS ANGELES,0.00183086666451,2778736230.8822565,3916212454.0993447,5326192908.082921,100.0,100.0,100.0,1517716327871.0,4797.38355018,"Hurricane Hilary, Severe winter storms, Severe winter storms, Severe winter storms, Severe winter storms, Tropical Storm Kay, Fire (Route Fire), Winter Storms, Drought, Fires (Slater, Bobcat, and Oak Fires), Fires, High winds and wildfires, Wildfires (Kincade and Tick Fires), Wildfire (Saddleridge Fire), Winter storms, Winter storms, Wildfire (Hill & Woolsey Fires), Wildfires (Creek and Rye Fires), Wildfire (La Tuna Fire), Storm System, Wildfire (Sand Fire), Aliso Canyon natural gas leak, Rainstorms, Wildfires, Wildfires, Rainstorms, Drought, Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), ","2023-08-20 00:00:00, 2023-03-01 00:00:00, 2023-02-01 00:00:00, 2023-01-01 00:00:00, 2022-12-27 00:00:00, 2022-09-09 00:00:00, 2022-08-31 00:00:00, 2021-12-01 00:00:00, 2021-10-01 00:00:00, 2020-09-01 00:00:00, 2020-08-01 00:00:00, 2019-10-27 00:00:00, 2019-10-25 00:00:00, 2019-10-10 00:00:00, 2019-02-01 00:00:00, 2019-01-01 00:00:00, 2018-11-01 00:00:00, 2017-12-01 00:00:00, 2017-09-01 00:00:00, 2017-01-01 00:00:00, 2016-07-22 00:00:00, 2015-10-23 00:00:00, 2015-10-01 00:00:00, 2015-07-01 00:00:00, 2015-06-01 00:00:00, 2015-07-18 00:00:00, 2014-01-01 00:00:00, 2013-06-11 00:00:00, 2013-06-10 00:00:00, 2013-06-09 00:00:00, 2013-06-08 00:00:00, 2013-06-07 00:00:00, 2013-06-06 00:00:00, 2013-06-05 00:00:00, 2013-06-04 00:00:00, 2013-06-03 00:00:00, 2013-06-02 00:00:00, 2013-06-01 00:00:00, 2013-05-31 00:00:00, 2013-05-30 00:00:00, "
328,S0615,Bayshore Solar A,20.0,34.75,-118.25,3.1759999999999997,4.364,5.4030000000000005,6.806,7.3870000000000005,8.091,7.861,7.382,6.248,4.932,3.715,2.882,5.691,LOS ANGELES,0.00183086666451,2778736230.8822565,3916212454.0993447,5326192908.082921,100.0,100.0,100.0,1517716327871.0,4797.38355018,"Hurricane Hilary, Severe winter storms, Severe winter storms, Severe winter storms, Severe winter storms, Tropical Storm Kay, Fire (Route Fire), Winter Storms, Drought, Fires (Slater, Bobcat, and Oak Fires), Fires, High winds and wildfires, Wildfires (Kincade and Tick Fires), Wildfire (Saddleridge Fire), Winter storms, Winter storms, Wildfire (Hill & Woolsey Fires), Wildfires (Creek and Rye Fires), Wildfire (La Tuna Fire), Storm System, Wildfire (Sand Fire), Aliso Canyon natural gas leak, Rainstorms, Wildfires, Wildfires, Rainstorms, Drought, Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), Wildfire (Powerhouse Fire), ","2023-08-20 00:00:00, 2023-03-01 00:00:00, 2023-02-01 00:00:00, 2023-01-01 00:00:00, 2022-12-27 00:00:00, 2022-09-09 00:00:00, 2022-08-31 00:00:00, 2021-12-01 00:00:00, 2021-10-01 00:00:00, 2020-09-01 00:00:00, 2020-08-01 00:00:00, 2019-10-27 00:00:00, 2019-10-25 00:00:00, 2019-10-10 00:00:00, 2019-02-01 00:00:00, 2019-01-01 00:00:00, 2018-11-01 00:00:00, 2017-12-01 00:00:00, 2017-09-01 00:00:00, 2017-01-01 00:00:00, 2016-07-22 00:00:00, 2015-10-23 00:00:00, 2015-10-01 00:00:00, 2015-07-01 00:00:00, 2015-06-01 00:00:00, 2015-07-18 00:00:00, 2014-01-01 00:00:00, 2013-06-11 00:00:00, 2013-06-10 00:00:00, 2013-06-09 00:00:00, 2013-06-08 00:00:00, 2013-06-07 00:00:00, 2013-06-06 00:00:00, 2013-06-05 00:00:00, 2013-06-04 00:00:00, 2013-06-03 00:00:00, 2013-06-02 00:00:00, 2013-06-01 00:00:00, 2013-05-31 00:00:00, 2013-05-30 00:00:00, "
